loan_id,loan_amount,region
105212,10325,Midwest
105207,10325,Midwest
105179,10325,Midwest
211930,22850,Midwest
186265,19650,Midwest
186240,19650,Midwest
186256,19650,Midwest
186245,19650,Midwest
186259,19650,Midwest
186242,19650,Midwest
186239,19650,Midwest
186249,19650,Midwest
186258,19650,Midwest
170229,16450,Midwest
170215,16450,Midwest
170228,16450,Midwest
170233,16450,Midwest
170249,16450,Midwest
170214,16450,Midwest
170232,16450,Midwest
135570,13250,Midwest
135569,13250,Midwest
135580,13250,Midwest
135555,13250,Midwest
135608,13250,Midwest
135605,13250,Midwest
135589,13250,Midwest
135563,13250,Midwest
135597,13250,Midwest
262334,35650,Midwest
104410,10050,Midwest
104405,10050,Midwest
104392,10050,Midwest
104421,10050,Midwest
104417,10050,Midwest
104411,10050,Midwest
51387,6850,Midwest
51395,6850,Midwest
51384,6850,Midwest
51398,6850,Midwest
51407,6850,Midwest
51417,6850,Midwest
51378,6850,Midwest
51399,6850,Midwest
51412,6850,Midwest
238997,29250,Midwest
238988,29250,Midwest
238991,29250,Midwest
16068,3650,Midwest
16050,3650,Midwest
16061,3650,Midwest
16047,3650,Midwest
16052,3650,Midwest
16074,3650,Midwest
16063,3650,Midwest
231842,26050,Midwest
231837,26050,Midwest
231838,26050,Midwest
169809,16175,Midwest
169811,16175,Midwest
169812,16175,Midwest
169813,16175,Midwest
169816,16175,Midwest
132321,12975,Midwest
132315,12975,Midwest
132307,12975,Midwest
132304,12975,Midwest
262275,35375,Midwest
80931,9775,Midwest
80935,9775,Midwest
80940,9775,Midwest
80943,9775,Midwest
80934,9775,Midwest
50455,6575,Midwest
50460,6575,Midwest
50461,6575,Midwest
238546,28975,Midwest
238557,28975,Midwest
13528,3375,Midwest
231012,25775,Midwest
211626,22575,Midwest
211623,22575,Midwest
185659,19375,Midwest
185676,19375,Midwest
185673,19375,Midwest
185656,19375,Midwest
262222,35100,Midwest
262223,35100,Midwest
78432,9500,Midwest
78519,9500,Midwest
78212,9500,Midwest
78438,9500,Midwest
78305,9500,Midwest
78149,9500,Midwest
78196,9500,Midwest
78199,9500,Midwest
78496,9500,Midwest
78235,9500,Midwest
78408,9500,Midwest
78563,9500,Midwest
78164,9500,Midwest
78341,9500,Midwest
78498,9500,Midwest
78354,9500,Midwest
78345,9500,Midwest
78570,9500,Midwest
78271,9500,Midwest
78318,9500,Midwest
78358,9500,Midwest
78192,9500,Midwest
78281,9500,Midwest
78377,9500,Midwest
78497,9500,Midwest
78195,9500,Midwest
78247,9500,Midwest
78559,9500,Midwest
78223,9500,Midwest
78226,9500,Midwest
78518,9500,Midwest
78181,9500,Midwest
78373,9500,Midwest
78363,9500,Midwest
78566,9500,Midwest
78166,9500,Midwest
78224,9500,Midwest
78371,9500,Midwest
78514,9500,Midwest
78544,9500,Midwest
78238,9500,Midwest
78286,9500,Midwest
78307,9500,Midwest
78160,9500,Midwest
78154,9500,Midwest
78560,9500,Midwest
78482,9500,Midwest
78295,9500,Midwest
78326,9500,Midwest
78357,9500,Midwest
78541,9500,Midwest
78608,9500,Midwest
78376,9500,Midwest
78385,9500,Midwest
78584,9500,Midwest
78233,9500,Midwest
78502,9500,Midwest
78516,9500,Midwest
78211,9500,Midwest
78287,9500,Midwest
78316,9500,Midwest
78340,9500,Midwest
78417,9500,Midwest
78609,9500,Midwest
78422,9500,Midwest
78528,9500,Midwest
78183,9500,Midwest
78500,9500,Midwest
78521,9500,Midwest
78406,9500,Midwest
78480,9500,Midwest
78561,9500,Midwest
78150,9500,Midwest
78356,9500,Midwest
78423,9500,Midwest
78495,9500,Midwest
78525,9500,Midwest
78568,9500,Midwest
78162,9500,Midwest
78163,9500,Midwest
78465,9500,Midwest
78169,9500,Midwest
78285,9500,Midwest
78486,9500,Midwest
78168,9500,Midwest
78421,9500,Midwest
78510,9500,Midwest
78165,9500,Midwest
78468,9500,Midwest
78182,9500,Midwest
78339,9500,Midwest
78225,9500,Midwest
78379,9500,Midwest
78545,9500,Midwest
78220,9500,Midwest
78234,9500,Midwest
78237,9500,Midwest
78296,9500,Midwest
78232,9500,Midwest
78538,9500,Midwest
248462,31900,Midwest
248416,31900,Midwest
248494,31900,Midwest
248404,31900,Midwest
248400,31900,Midwest
248426,31900,Midwest
248498,31900,Midwest
248476,31900,Midwest
248403,31900,Midwest
248495,31900,Midwest
248344,31900,Midwest
248505,31900,Midwest
248514,31900,Midwest
248312,31900,Midwest
248475,31900,Midwest
248324,31900,Midwest
248417,31900,Midwest
248352,31900,Midwest
248454,31900,Midwest
248479,31900,Midwest
248421,31900,Midwest
248453,31900,Midwest
248452,31900,Midwest
248438,31900,Midwest
248314,31900,Midwest
248359,31900,Midwest
248379,31900,Midwest
248397,31900,Midwest
248497,31900,Midwest
248496,31900,Midwest
248326,31900,Midwest
248413,31900,Midwest
248353,31900,Midwest
248424,31900,Midwest
248470,31900,Midwest
248323,31900,Midwest
248331,31900,Midwest
248376,31900,Midwest
47997,6300,Midwest
47949,6300,Midwest
47860,6300,Midwest
47877,6300,Midwest
47840,6300,Midwest
47899,6300,Midwest
47934,6300,Midwest
47940,6300,Midwest
47844,6300,Midwest
47990,6300,Midwest
47972,6300,Midwest
47961,6300,Midwest
47979,6300,Midwest
47985,6300,Midwest
47858,6300,Midwest
47876,6300,Midwest
47857,6300,Midwest
47964,6300,Midwest
47969,6300,Midwest
47907,6300,Midwest
47943,6300,Midwest
47973,6300,Midwest
47838,6300,Midwest
47959,6300,Midwest
47906,6300,Midwest
47946,6300,Midwest
48000,6300,Midwest
47901,6300,Midwest
48030,6300,Midwest
238206,28700,Midwest
238225,28700,Midwest
238213,28700,Midwest
238215,28700,Midwest
238222,28700,Midwest
238218,28700,Midwest
12572,3100,Midwest
12571,3100,Midwest
12562,3100,Midwest
12575,3100,Midwest
230519,25500,Midwest
230531,25500,Midwest
230511,25500,Midwest
230504,25500,Midwest
230542,25500,Midwest
230497,25500,Midwest
230488,25500,Midwest
230502,25500,Midwest
230523,25500,Midwest
230468,25500,Midwest
230462,25500,Midwest
230476,25500,Midwest
230466,25500,Midwest
230546,25500,Midwest
230513,25500,Midwest
184330,19100,Midwest
184328,19100,Midwest
161299,15900,Midwest
161320,15900,Midwest
161291,15900,Midwest
161315,15900,Midwest
161324,15900,Midwest
161326,15900,Midwest
161323,15900,Midwest
161304,15900,Midwest
131009,12700,Midwest
131014,12700,Midwest
131019,12700,Midwest
131011,12700,Midwest
131028,12700,Midwest
130979,12700,Midwest
130993,12700,Midwest
130980,12700,Midwest
130994,12700,Midwest
130985,12700,Midwest
131025,12700,Midwest
238002,28425,Midwest
237999,28425,Midwest
238008,28425,Midwest
8710,2825,Midwest
8696,2825,Midwest
8705,2825,Midwest
210572,22025,Midwest
210582,22025,Midwest
210573,22025,Midwest
210583,22025,Midwest
210576,22025,Midwest
183114,18825,Midwest
183104,18825,Midwest
183129,18825,Midwest
183083,18825,Midwest
183103,18825,Midwest
183092,18825,Midwest
183118,18825,Midwest
183082,18825,Midwest
183110,18825,Midwest
183076,18825,Midwest
183089,18825,Midwest
183087,18825,Midwest
183127,18825,Midwest
160838,15625,Midwest
160849,15625,Midwest
160859,15625,Midwest
160840,15625,Midwest
160868,15625,Midwest
160858,15625,Midwest
160844,15625,Midwest
129619,12425,Midwest
129625,12425,Midwest
129615,12425,Midwest
129617,12425,Midwest
129612,12425,Midwest
129626,12425,Midwest
129632,12425,Midwest
129611,12425,Midwest
252546,34825,Midwest
252542,34825,Midwest
77634,9225,Midwest
77630,9225,Midwest
77631,9225,Midwest
77635,9225,Midwest
248220,31625,Midwest
47223,6025,Midwest
47150,6025,Midwest
47182,6025,Midwest
208705,21750,Midwest
208699,21750,Midwest
208695,21750,Midwest
208703,21750,Midwest
208712,21750,Midwest
208715,21750,Midwest
182730,18550,Midwest
182732,18550,Midwest
182720,18550,Midwest
182737,18550,Midwest
159775,15350,Midwest
159776,15350,Midwest
159805,15350,Midwest
159828,15350,Midwest
159804,15350,Midwest
159785,15350,Midwest
159821,15350,Midwest
159814,15350,Midwest
159831,15350,Midwest
159793,15350,Midwest
159794,15350,Midwest
159820,15350,Midwest
129059,12150,Midwest
129066,12150,Midwest
129090,12150,Midwest
129054,12150,Midwest
129074,12150,Midwest
129063,12150,Midwest
129088,12150,Midwest
129056,12150,Midwest
252439,34550,Midwest
74113,8950,Midwest
74120,8950,Midwest
74090,8950,Midwest
74085,8950,Midwest
74114,8950,Midwest
74079,8950,Midwest
74087,8950,Midwest
74093,8950,Midwest
74083,8950,Midwest
74107,8950,Midwest
38331,5750,Midwest
38351,5750,Midwest
38314,5750,Midwest
38323,5750,Midwest
38347,5750,Midwest
38358,5750,Midwest
38357,5750,Midwest
38355,5750,Midwest
38296,5750,Midwest
38335,5750,Midwest
38340,5750,Midwest
38306,5750,Midwest
38291,5750,Midwest
38344,5750,Midwest
38311,5750,Midwest
38310,5750,Midwest
237873,28150,Midwest
237871,28150,Midwest
237874,28150,Midwest
7978,2550,Midwest
7979,2550,Midwest
7987,2550,Midwest
7982,2550,Midwest
221659,24950,Midwest
221657,24950,Midwest
221669,24950,Midwest
221676,24950,Midwest
221681,24950,Midwest
221678,24950,Midwest
159275,15075,Midwest
159280,15075,Midwest
159282,15075,Midwest
159271,15075,Midwest
159268,15075,Midwest
114783,11875,Midwest
114812,11875,Midwest
114800,11875,Midwest
114795,11875,Midwest
114818,11875,Midwest
114762,11875,Midwest
114808,11875,Midwest
114790,11875,Midwest
114776,11875,Midwest
252284,34275,Midwest
252282,34275,Midwest
252289,34275,Midwest
252281,34275,Midwest
73341,8675,Midwest
73331,8675,Midwest
73335,8675,Midwest
73319,8675,Midwest
247829,31075,Midwest
36174,5475,Midwest
234391,27875,Midwest
6009,2275,Midwest
6015,2275,Midwest
6008,2275,Midwest
6016,2275,Midwest
221399,24675,Midwest
207959,21475,Midwest
207953,21475,Midwest
207948,21475,Midwest
207956,21475,Midwest
182092,18275,Midwest
182089,18275,Midwest
182096,18275,Midwest
182105,18275,Midwest
182095,18275,Midwest
70717,8400,Midwest
70768,8400,Midwest
70828,8400,Midwest
71727,8400,Midwest
70664,8400,Midwest
70675,8400,Midwest
70681,8400,Midwest
70855,8400,Midwest
71238,8400,Midwest
71412,8400,Midwest
71740,8400,Midwest
70880,8400,Midwest
70980,8400,Midwest
71553,8400,Midwest
71780,8400,Midwest
71804,8400,Midwest
70646,8400,Midwest
70845,8400,Midwest
71695,8400,Midwest
71717,8400,Midwest
70619,8400,Midwest
71065,8400,Midwest
71162,8400,Midwest
71408,8400,Midwest
71496,8400,Midwest
71630,8400,Midwest
70689,8400,Midwest
71413,8400,Midwest
71480,8400,Midwest
70680,8400,Midwest
71265,8400,Midwest
71426,8400,Midwest
71460,8400,Midwest
71391,8400,Midwest
71792,8400,Midwest
70932,8400,Midwest
70973,8400,Midwest
71099,8400,Midwest
71189,8400,Midwest
71467,8400,Midwest
70579,8400,Midwest
70818,8400,Midwest
70961,8400,Midwest
71350,8400,Midwest
70616,8400,Midwest
70661,8400,Midwest
71182,8400,Midwest
71595,8400,Midwest
71635,8400,Midwest
70655,8400,Midwest
70747,8400,Midwest
71118,8400,Midwest
71227,8400,Midwest
71308,8400,Midwest
71405,8400,Midwest
70714,8400,Midwest
70907,8400,Midwest
70952,8400,Midwest
71295,8400,Midwest
71726,8400,Midwest
70615,8400,Midwest
70833,8400,Midwest
71014,8400,Midwest
71271,8400,Midwest
71452,8400,Midwest
71565,8400,Midwest
71626,8400,Midwest
70562,8400,Midwest
71030,8400,Midwest
71034,8400,Midwest
71199,8400,Midwest
71312,8400,Midwest
70751,8400,Midwest
70974,8400,Midwest
71072,8400,Midwest
71090,8400,Midwest
71243,8400,Midwest
71494,8400,Midwest
71112,8400,Midwest
71180,8400,Midwest
71678,8400,Midwest
70875,8400,Midwest
70885,8400,Midwest
71533,8400,Midwest
71577,8400,Midwest
71758,8400,Midwest
70617,8400,Midwest
70940,8400,Midwest
71004,8400,Midwest
71321,8400,Midwest
71514,8400,Midwest
71545,8400,Midwest
71750,8400,Midwest
71768,8400,Midwest
70750,8400,Midwest
71006,8400,Midwest
71563,8400,Midwest
71684,8400,Midwest
71689,8400,Midwest
71016,8400,Midwest
70553,8400,Midwest
70557,8400,Midwest
70883,8400,Midwest
71477,8400,Midwest
71697,8400,Midwest
71237,8400,Midwest
71340,8400,Midwest
70690,8400,Midwest
70901,8400,Midwest
71499,8400,Midwest
71558,8400,Midwest
71359,8400,Midwest
71420,8400,Midwest
71419,8400,Midwest
70674,8400,Midwest
71623,8400,Midwest
70667,8400,Midwest
70757,8400,Midwest
70848,8400,Midwest
71252,8400,Midwest
71761,8400,Midwest
70769,8400,Midwest
70560,8400,Midwest
71618,8400,Midwest
70729,8400,Midwest
71125,8400,Midwest
71272,8400,Midwest
70807,8400,Midwest
70929,8400,Midwest
71200,8400,Midwest
71209,8400,Midwest
71322,8400,Midwest
70771,8400,Midwest
71663,8400,Midwest
70869,8400,Midwest
70953,8400,Midwest
71173,8400,Midwest
71531,8400,Midwest
71719,8400,Midwest
71131,8400,Midwest
71724,8400,Midwest
71748,8400,Midwest
71343,8400,Midwest
71503,8400,Midwest
71517,8400,Midwest
71567,8400,Midwest
71741,8400,Midwest
71795,8400,Midwest
70631,8400,Midwest
70858,8400,Midwest
70890,8400,Midwest
71124,8400,Midwest
71167,8400,Midwest
71323,8400,Midwest
71423,8400,Midwest
71431,8400,Midwest
71507,8400,Midwest
71657,8400,Midwest
70770,8400,Midwest
70854,8400,Midwest
71251,8400,Midwest
71602,8400,Midwest
70539,8400,Midwest
71079,8400,Midwest
71446,8400,Midwest
70859,8400,Midwest
71077,8400,Midwest
70566,8400,Midwest
71327,8400,Midwest
71401,8400,Midwest
71466,8400,Midwest
71607,8400,Midwest
70578,8400,Midwest
71177,8400,Midwest
70965,8400,Midwest
71033,8400,Midwest
71057,8400,Midwest
71479,8400,Midwest
71525,8400,Midwest
71599,8400,Midwest
70671,8400,Midwest
70738,8400,Midwest
70913,8400,Midwest
71083,8400,Midwest
71605,8400,Midwest
71634,8400,Midwest
70785,8400,Midwest
71045,8400,Midwest
71093,8400,Midwest
71596,8400,Midwest
70582,8400,Midwest
70597,8400,Midwest
70613,8400,Midwest
70698,8400,Midwest
71172,8400,Midwest
71566,8400,Midwest
71164,8400,Midwest
71299,8400,Midwest
71447,8400,Midwest
71520,8400,Midwest
71662,8400,Midwest
71692,8400,Midwest
71704,8400,Midwest
70598,8400,Midwest
70719,8400,Midwest
70856,8400,Midwest
70959,8400,Midwest
71021,8400,Midwest
71451,8400,Midwest
71471,8400,Midwest
71715,8400,Midwest
70624,8400,Midwest
70941,8400,Midwest
71181,8400,Midwest
71260,8400,Midwest
71353,8400,Midwest
71374,8400,Midwest
71448,8400,Midwest
71652,8400,Midwest
71737,8400,Midwest
71140,8400,Midwest
71179,8400,Midwest
71416,8400,Midwest
71457,8400,Midwest
70829,8400,Midwest
71287,8400,Midwest
247487,30800,Midwest
247490,30800,Midwest
247488,30800,Midwest
247489,30800,Midwest
247511,30800,Midwest
247476,30800,Midwest
247486,30800,Midwest
247505,30800,Midwest
247484,30800,Midwest
247492,30800,Midwest
247512,30800,Midwest
34942,5200,Midwest
34879,5200,Midwest
35035,5200,Midwest
35007,5200,Midwest
34986,5200,Midwest
35072,5200,Midwest
34927,5200,Midwest
35026,5200,Midwest
34901,5200,Midwest
34977,5200,Midwest
34907,5200,Midwest
34939,5200,Midwest
34990,5200,Midwest
35033,5200,Midwest
35023,5200,Midwest
35025,5200,Midwest
34918,5200,Midwest
35059,5200,Midwest
35000,5200,Midwest
34996,5200,Midwest
34963,5200,Midwest
35064,5200,Midwest
34891,5200,Midwest
34988,5200,Midwest
35019,5200,Midwest
35051,5200,Midwest
35075,5200,Midwest
34890,5200,Midwest
35031,5200,Midwest
35024,5200,Midwest
34903,5200,Midwest
34877,5200,Midwest
34987,5200,Midwest
35069,5200,Midwest
34972,5200,Midwest
35088,5200,Midwest
34885,5200,Midwest
35043,5200,Midwest
35065,5200,Midwest
34999,5200,Midwest
34889,5200,Midwest
34892,5200,Midwest
34934,5200,Midwest
34878,5200,Midwest
234216,27600,Midwest
234224,27600,Midwest
234210,27600,Midwest
234270,27600,Midwest
234253,27600,Midwest
234257,27600,Midwest
234260,27600,Midwest
234174,27600,Midwest
234167,27600,Midwest
234200,27600,Midwest
234194,27600,Midwest
234248,27600,Midwest
234166,27600,Midwest
234220,27600,Midwest
234232,27600,Midwest
234175,27600,Midwest
234209,27600,Midwest
234161,27600,Midwest
234245,27600,Midwest
234259,27600,Midwest
3637,2000,Midwest
3821,2000,Midwest
4113,2000,Midwest
4605,2000,Midwest
5479,2000,Midwest
3923,2000,Midwest
4611,2000,Midwest
4873,2000,Midwest
4897,2000,Midwest
5500,2000,Midwest
3722,2000,Midwest
3836,2000,Midwest
3979,2000,Midwest
4031,2000,Midwest
3580,2000,Midwest
4525,2000,Midwest
4556,2000,Midwest
5142,2000,Midwest
5303,2000,Midwest
5382,2000,Midwest
5420,2000,Midwest
3648,2000,Midwest
3607,2000,Midwest
4030,2000,Midwest
4524,2000,Midwest
4608,2000,Midwest
4850,2000,Midwest
4860,2000,Midwest
5086,2000,Midwest
5104,2000,Midwest
5397,2000,Midwest
3805,2000,Midwest
3919,2000,Midwest
4014,2000,Midwest
4095,2000,Midwest
4150,2000,Midwest
4229,2000,Midwest
4475,2000,Midwest
4665,2000,Midwest
5164,2000,Midwest
5449,2000,Midwest
3653,2000,Midwest
4382,2000,Midwest
4452,2000,Midwest
4654,2000,Midwest
4700,2000,Midwest
4870,2000,Midwest
5192,2000,Midwest
5221,2000,Midwest
3758,2000,Midwest
4032,2000,Midwest
4246,2000,Midwest
4622,2000,Midwest
4727,2000,Midwest
4840,2000,Midwest
4895,2000,Midwest
5214,2000,Midwest
5244,2000,Midwest
3702,2000,Midwest
3870,2000,Midwest
4039,2000,Midwest
4206,2000,Midwest
4262,2000,Midwest
4406,2000,Midwest
4954,2000,Midwest
5000,2000,Midwest
3982,2000,Midwest
3970,2000,Midwest
4015,2000,Midwest
4055,2000,Midwest
4226,2000,Midwest
4359,2000,Midwest
4364,2000,Midwest
4813,2000,Midwest
4237,2000,Midwest
4457,2000,Midwest
4569,2000,Midwest
4793,2000,Midwest
5106,2000,Midwest
5291,2000,Midwest
5391,2000,Midwest
3679,2000,Midwest
3754,2000,Midwest
3782,2000,Midwest
3853,2000,Midwest
3981,2000,Midwest
3586,2000,Midwest
4148,2000,Midwest
4227,2000,Midwest
4508,2000,Midwest
4724,2000,Midwest
5133,2000,Midwest
3668,2000,Midwest
3958,2000,Midwest
4633,2000,Midwest
5223,2000,Midwest
5231,2000,Midwest
3907,2000,Midwest
4163,2000,Midwest
4405,2000,Midwest
4526,2000,Midwest
4634,2000,Midwest
4766,2000,Midwest
5162,2000,Midwest
5354,2000,Midwest
4109,2000,Midwest
4335,2000,Midwest
3585,2000,Midwest
4729,2000,Midwest
4803,2000,Midwest
4867,2000,Midwest
3798,2000,Midwest
3851,2000,Midwest
4181,2000,Midwest
4902,2000,Midwest
3783,2000,Midwest
3971,2000,Midwest
4733,2000,Midwest
4800,2000,Midwest
4885,2000,Midwest
5121,2000,Midwest
5190,2000,Midwest
5276,2000,Midwest
5299,2000,Midwest
5384,2000,Midwest
4072,2000,Midwest
4270,2000,Midwest
4749,2000,Midwest
4955,2000,Midwest
5439,2000,Midwest
3806,2000,Midwest
4147,2000,Midwest
4596,2000,Midwest
4660,2000,Midwest
4678,2000,Midwest
5066,2000,Midwest
3658,2000,Midwest
3962,2000,Midwest
4381,2000,Midwest
4417,2000,Midwest
4435,2000,Midwest
4838,2000,Midwest
5454,2000,Midwest
5470,2000,Midwest
3706,2000,Midwest
3807,2000,Midwest
4451,2000,Midwest
4571,2000,Midwest
4642,2000,Midwest
4781,2000,Midwest
4816,2000,Midwest
4817,2000,Midwest
3672,2000,Midwest
3687,2000,Midwest
4007,2000,Midwest
4166,2000,Midwest
4586,2000,Midwest
4591,2000,Midwest
4734,2000,Midwest
4810,2000,Midwest
5205,2000,Midwest
5285,2000,Midwest
5452,2000,Midwest
3681,2000,Midwest
3753,2000,Midwest
4558,2000,Midwest
4798,2000,Midwest
5024,2000,Midwest
5123,2000,Midwest
5505,2000,Midwest
3933,2000,Midwest
4296,2000,Midwest
4661,2000,Midwest
4822,2000,Midwest
4843,2000,Midwest
5131,2000,Midwest
3674,2000,Midwest
3695,2000,Midwest
4176,2000,Midwest
3618,2000,Midwest
4474,2000,Midwest
4862,2000,Midwest
3867,2000,Midwest
3964,2000,Midwest
4251,2000,Midwest
4268,2000,Midwest
4294,2000,Midwest
4580,2000,Midwest
3622,2000,Midwest
4997,2000,Midwest
5331,2000,Midwest
5327,2000,Midwest
5488,2000,Midwest
3993,2000,Midwest
4567,2000,Midwest
4639,2000,Midwest
4931,2000,Midwest
5011,2000,Midwest
5040,2000,Midwest
5126,2000,Midwest
3652,2000,Midwest
3898,2000,Midwest
4029,2000,Midwest
4725,2000,Midwest
4747,2000,Midwest
3755,2000,Midwest
4434,2000,Midwest
4560,2000,Midwest
4974,2000,Midwest
4992,2000,Midwest
4054,2000,Midwest
4138,2000,Midwest
4371,2000,Midwest
4799,2000,Midwest
4896,2000,Midwest
5508,2000,Midwest
3772,2000,Midwest
4345,2000,Midwest
4386,2000,Midwest
4538,2000,Midwest
4905,2000,Midwest
5385,2000,Midwest
5432,2000,Midwest
3720,2000,Midwest
3917,2000,Midwest
4118,2000,Midwest
4330,2000,Midwest
3595,2000,Midwest
5143,2000,Midwest
5249,2000,Midwest
3871,2000,Midwest
3949,2000,Midwest
4961,2000,Midwest
5109,2000,Midwest
5241,2000,Midwest
5290,2000,Midwest
3885,2000,Midwest
3897,2000,Midwest
4089,2000,Midwest
4151,2000,Midwest
4393,2000,Midwest
4403,2000,Midwest
4541,2000,Midwest
4649,2000,Midwest
5067,2000,Midwest
5213,2000,Midwest
5478,2000,Midwest
3688,2000,Midwest
3768,2000,Midwest
4280,2000,Midwest
4528,2000,Midwest
4612,2000,Midwest
4830,2000,Midwest
4829,2000,Midwest
5038,2000,Midwest
4913,2000,Midwest
5004,2000,Midwest
3757,2000,Midwest
3937,2000,Midwest
4132,2000,Midwest
4121,2000,Midwest
4625,2000,Midwest
4995,2000,Midwest
5033,2000,Midwest
5041,2000,Midwest
5426,2000,Midwest
3715,2000,Midwest
3716,2000,Midwest
3781,2000,Midwest
4051,2000,Midwest
4709,2000,Midwest
5159,2000,Midwest
5481,2000,Midwest
3756,2000,Midwest
4971,2000,Midwest
3635,2000,Midwest
3659,2000,Midwest
3741,2000,Midwest
3800,2000,Midwest
3848,2000,Midwest
4171,2000,Midwest
4429,2000,Midwest
4603,2000,Midwest
5468,2000,Midwest
4331,2000,Midwest
4436,2000,Midwest
4515,2000,Midwest
4696,2000,Midwest
4947,2000,Midwest
5005,2000,Midwest
4167,2000,Midwest
4341,2000,Midwest
4340,2000,Midwest
4551,2000,Midwest
4677,2000,Midwest
4768,2000,Midwest
5230,2000,Midwest
5311,2000,Midwest
3599,2000,Midwest
3808,2000,Midwest
4119,2000,Midwest
4180,2000,Midwest
4730,2000,Midwest
4778,2000,Midwest
4786,2000,Midwest
4841,2000,Midwest
4855,2000,Midwest
3861,2000,Midwest
4640,2000,Midwest
4821,2000,Midwest
5473,2000,Midwest
3579,2000,Midwest
4534,2000,Midwest
4874,2000,Midwest
4901,2000,Midwest
5025,2000,Midwest
5260,2000,Midwest
5322,2000,Midwest
3673,2000,Midwest
4313,2000,Midwest
3594,2000,Midwest
4746,2000,Midwest
5113,2000,Midwest
5329,2000,Midwest
5374,2000,Midwest
3649,2000,Midwest
4037,2000,Midwest
4074,2000,Midwest
3693,2000,Midwest
4570,2000,Midwest
4650,2000,Midwest
5132,2000,Midwest
5383,2000,Midwest
3606,2000,Midwest
3888,2000,Midwest
4044,2000,Midwest
4076,2000,Midwest
4616,2000,Midwest
5028,2000,Midwest
5284,2000,Midwest
3906,2000,Midwest
5277,2000,Midwest
4182,2000,Midwest
4789,2000,Midwest
5052,2000,Midwest
5433,2000,Midwest
221029,24400,Midwest
221033,24400,Midwest
221036,24400,Midwest
221018,24400,Midwest
221023,24400,Midwest
207242,21200,Midwest
207221,21200,Midwest
207246,21200,Midwest
207208,21200,Midwest
207212,21200,Midwest
207254,21200,Midwest
207203,21200,Midwest
207193,21200,Midwest
207220,21200,Midwest
207251,21200,Midwest
207243,21200,Midwest
176325,18000,Midwest
176412,18000,Midwest
176579,18000,Midwest
176717,18000,Midwest
179170,18000,Midwest
179159,18000,Midwest
177032,18000,Midwest
177369,18000,Midwest
177555,18000,Midwest
177599,18000,Midwest
176014,18000,Midwest
179760,18000,Midwest
178178,18000,Midwest
179900,18000,Midwest
178307,18000,Midwest
178450,18000,Midwest
180194,18000,Midwest
180695,18000,Midwest
180716,18000,Midwest
177030,18000,Midwest
179176,18000,Midwest
176183,18000,Midwest
179257,18000,Midwest
177312,18000,Midwest
177417,18000,Midwest
179361,18000,Midwest
177566,18000,Midwest
177592,18000,Midwest
179481,18000,Midwest
179528,18000,Midwest
177799,18000,Midwest
179699,18000,Midwest
179745,18000,Midwest
179963,18000,Midwest
179983,18000,Midwest
180120,18000,Midwest
175982,18000,Midwest
180367,18000,Midwest
180451,18000,Midwest
180514,18000,Midwest
181007,18000,Midwest
178989,18000,Midwest
181590,18000,Midwest
176409,18000,Midwest
176405,18000,Midwest
176501,18000,Midwest
176582,18000,Midwest
176761,18000,Midwest
176830,18000,Midwest
176961,18000,Midwest
177052,18000,Midwest
179204,18000,Midwest
179692,18000,Midwest
178208,18000,Midwest
175964,18000,Midwest
178174,18000,Midwest
180365,18000,Midwest
180418,18000,Midwest
178690,18000,Midwest
180481,18000,Midwest
180483,18000,Midwest
180700,18000,Midwest
180967,18000,Midwest
181056,18000,Midwest
176218,18000,Midwest
181511,18000,Midwest
176307,18000,Midwest
179182,18000,Midwest
179158,18000,Midwest
177098,18000,Midwest
179232,18000,Midwest
179318,18000,Midwest
177638,18000,Midwest
179598,18000,Midwest
178068,18000,Midwest
179882,18000,Midwest
178449,18000,Midwest
180663,18000,Midwest
180863,18000,Midwest
180899,18000,Midwest
178900,18000,Midwest
181121,18000,Midwest
178975,18000,Midwest
179005,18000,Midwest
181280,18000,Midwest
176087,18000,Midwest
176286,18000,Midwest
175977,18000,Midwest
179300,18000,Midwest
177336,18000,Midwest
177531,18000,Midwest
179444,18000,Midwest
179450,18000,Midwest
179479,18000,Midwest
179518,18000,Midwest
177785,18000,Midwest
179635,18000,Midwest
178001,18000,Midwest
178085,18000,Midwest
179781,18000,Midwest
179783,18000,Midwest
178398,18000,Midwest
180036,18000,Midwest
178456,18000,Midwest
180284,18000,Midwest
180585,18000,Midwest
180687,18000,Midwest
178740,18000,Midwest
180707,18000,Midwest
181283,18000,Midwest
181431,18000,Midwest
181565,18000,Midwest
176899,18000,Midwest
176965,18000,Midwest
179177,18000,Midwest
179168,18000,Midwest
177065,18000,Midwest
177319,18000,Midwest
177548,18000,Midwest
179417,18000,Midwest
177712,18000,Midwest
177847,18000,Midwest
177929,18000,Midwest
179964,18000,Midwest
178585,18000,Midwest
176201,18000,Midwest
178781,18000,Midwest
180797,18000,Midwest
180879,18000,Midwest
181002,18000,Midwest
176578,18000,Midwest
177096,18000,Midwest
177214,18000,Midwest
179468,18000,Midwest
179593,18000,Midwest
177924,18000,Midwest
180001,18000,Midwest
180005,18000,Midwest
178408,18000,Midwest
178494,18000,Midwest
180377,18000,Midwest
180597,18000,Midwest
178753,18000,Midwest
178767,18000,Midwest
178849,18000,Midwest
181143,18000,Midwest
179050,18000,Midwest
181579,18000,Midwest
181615,18000,Midwest
